File,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Label
File_263,-410.2940673828125,38.18843460083008,-35.368228912353516,-7.808656215667725,-15.274346351623535,-3.114933967590332,-15.30080509185791,-8.690285682678223,-8.713740348815918,-12.311116218566895,-9.424193382263184,-0.416018545627594,-8.53500747680664,-8.440223693847656,-3.2281622886657715,1.8404779434204102,8.498828887939453,10.582086563110352,12.888504981994629,11.68865966796875,8.049406051635742,2.9007625579833984,-1.647377610206604,1.0540131330490112,-4.706793785095215,-2.215229034423828,-5.674837112426758,-5.013175010681152,0.33875173330307007,-2.0968286991119385,-0.7376066446304321,0.7498752474784851,1.6940689086914062,2.3469972610473633,1.7331269979476929,-0.4462031126022339,-2.7053463459014893,-2.2176995277404785,2.7869274616241455,3.0791916847229004,25.175228118896484,25.175228118896484,25.175228118896484,25.175228118896484,25.175228118896484,-2.0637409687042236,1.6302436590194702,0.5885951519012451,0.7197749018669128,0.24723859131336212,1.0215553045272827,1.120179295539856,1.9278819561004639,2.586028575897217,2.7765581607818604,2.7076809406280518,2.794987440109253,1.721378207206726,0.16186200082302094,-0.8964371085166931,-1.9877729415893555,-2.249020576477051,-2.3887364864349365,-2.021191120147705,-1.098476529121399,-0.4522399306297302,0.024661723524332047,0.2823566496372223,0.7881594896316528,0.846756100654602,0.9544951915740967,0.5628390312194824,-0.011432104744017124,-0.14566335082054138,-0.10661031305789948,-0.01620042510330677,-0.01620042510330677,-0.01620042510330677,-0.01620042510330677,-0.01620042510330677,-23.006908416748047,-23.006908416748047,-23.006908416748047,-23.006908416748047,-23.006908416748047,2.446014881134033,-1.5073955059051514,0.6542872786521912,0.08164513856172562,0.2965855598449707,-0.20755305886268616,0.4420986473560333,0.7427773475646973,0.6547452211380005,0.7472111582756042,0.4384472668170929,-0.9725123643875122,-1.742025375366211,-1.8876301050186157,-1.2306808233261108,-0.6738260388374329,0.04924863949418068,0.4486410915851593,0.6168656349182129,0.8496446013450623,0.5753579139709473,0.426936537027359,0.5148733258247375,0.15320520102977753,0.1269429475069046,-0.23299427330493927,-0.37146785855293274,-0.38648971915245056,-0.5466214418411255,-0.025496987625956535,0.3528100848197937,0.3528100848197937,0.3528100848197937,0.3528100848197937,0.3528100848197937,Happy
File_264,-697.4684448242188,76.7541275024414,5.477205276489258,22.29881477355957,-2.8289453983306885,13.438791275024414,-8.477612495422363,5.075366973876953,-5.90747594833374,-12.971548080444336,0.12158480286598206,-4.996345043182373,-3.439058780670166,-1.5922895669937134,-8.964154243469238,-3.0931742191314697,-2.863285541534424,-1.4063761234283447,-7.707446098327637,-6.464212894439697,-3.0503363609313965,-8.488774299621582,-2.352968692779541,-4.897838592529297,-7.04169225692749,-4.403918743133545,-8.180493354797363,-4.166029453277588,-6.1774163246154785,-5.074275016784668,-5.40223503112793,-5.348381042480469,-4.010106086730957,-5.17277717590332,-3.901834726333618,-3.5195882320404053,-2.621464252471924,-4.698010444641113,-0.2996518909931183,1.746146321296692,41.90729904174805,41.90729904174805,41.90729904174805,41.90729904174805,41.90729904174805,-7.219205379486084,-2.362567663192749,-2.509659767150879,-0.9765730500221252,-0.9853837490081787,-0.150618314743042,-0.3774387836456299,0.4507410228252411,0.5931220650672913,-0.34825924038887024,-0.2033989578485489,-0.14767776429653168,-0.3571787178516388,0.08043339103460312,-0.25325655937194824,-0.3083936870098114,-0.1027132123708725,-0.0017180442810058594,-0.045279160141944885,-0.17835357785224915,0.041824523359537125,-0.17933222651481628,0.06297610700130463,0.2323538213968277,0.13077010214328766,0.3025817573070526,0.1767939031124115,0.36773788928985596,0.22688712179660797,0.4465319514274597,0.6956562399864197,0.6956562399864197,0.6956562399864197,0.6956562399864197,0.6956562399864197,-42.52960205078125,-42.52960205078125,-42.52960205078125,-42.52960205078125,-42.52960205078125,3.219356060028076,0.31766214966773987,1.3091317415237427,0.4390169382095337,1.3104854822158813,-0.18656527996063232,0.4853563606739044,-0.23053215444087982,-0.24752643704414368,0.11283887177705765,-0.24242828786373138,0.06284045428037643,-0.1776670217514038,-0.13570383191108704,0.2836918234825134,0.16065356135368347,0.18743692338466644,-0.35837921500205994,-0.03345246985554695,0.07850804179906845,-0.04353160411119461,0.2772756516933441,0.06326615065336227,0.025062505155801773,0.045396484434604645,-0.07997142523527145,0.1368003934621811,0.058373745530843735,-0.045211248099803925,0.10580496490001678,0.2797040343284607,0.2797040343284607,0.2797040343284607,0.2797040343284607,0.2797040343284607,Calm
File_265,-550.019775390625,80.33854675292969,-18.418001174926758,9.71682071685791,-7.742495536804199,2.6370949745178223,-16.892925262451172,9.720802307128906,-10.794970512390137,-15.417983055114746,-11.984720230102539,-3.1685571670532227,-2.214155435562134,-5.476109981536865,-4.43105936050415,-4.763228416442871,-5.646429538726807,0.0652373805642128,-5.850832462310791,-6.504622459411621,-8.556774139404297,-5.814926624298096,-3.477529287338257,-4.42671012878418,-3.8406999111175537,-1.6595655679702759,-4.9198713302612305,-0.15081094205379486,-0.18899059295654297,-0.041508667171001434,-0.7567540407180786,0.7239395976066589,-0.7880187034606934,0.9344770312309265,0.37573081254959106,2.5531084537506104,0.5432332158088684,1.7534234523773193,3.0534355640411377,3.0677409172058105,32.35027313232422,32.35027313232422,32.35027313232422,32.35027313232422,32.35027313232422,-6.154991626739502,-0.8115421533584595,-1.571339726448059,-0.17709952592849731,-0.25641632080078125,0.5611296892166138,-0.1531679779291153,1.0893032550811768,1.2590250968933105,0.4680877923965454,-0.23978279531002045,-0.4411182105541229,-0.29032668471336365,-0.1955253928899765,-0.11022493243217468,-0.013610363937914371,0.13943758606910706,0.48465633392333984,0.7378917932510376,0.8390990495681763,0.6738652586936951,0.5475146174430847,0.6303572058677673,0.4632796049118042,0.3992244303226471,0.4000944197177887,0.24050913751125336,0.21980422735214233,0.265029639005661,0.3768391013145447,0.3784160614013672,0.3784160614013672,0.3784160614013672,0.3784160614013672,0.3784160614013672,-32.1322021484375,-32.1322021484375,-32.1322021484375,-32.1322021484375,-32.1322021484375,3.9477148056030273,-1.3314076662063599,0.9172860383987427,0.5655112266540527,0.9306373596191406,0.19995643198490143,1.0912004709243774,-0.604023814201355,-0.5786792039871216,-0.4232556223869324,-0.03773827850818634,-0.23896446824073792,-0.2657410204410553,0.09658930450677872,0.21608935296535492,0.3442094624042511,0.6403688788414001,-0.03439571335911751,-0.017204798758029938,-0.0848088413476944,0.06297697871923447,0.025051701813936234,-0.07009585946798325,-0.1811498999595642,-0.10375520586967468,-0.23896199464797974,0.15846343338489532,0.0392109714448452,0.018489042297005653,0.036370862275362015,0.0732407197356224,0.0732407197356224,0.0732407197356224,0.0732407197356224,0.0732407197356224,Angry
File_266,-759.282470703125,68.35372161865234,14.433928489685059,20.505619049072266,-4.958913326263428,8.856717109680176,-13.7149076461792,11.008886337280273,-9.01362419128418,-10.404873847961426,-3.4619739055633545,-4.1875691413879395,-1.249367117881775,-3.5944294929504395,-5.556447505950928,-3.6879570484161377,-3.320396900177002,2.732398271560669,-7.974851608276367,-4.072314262390137,-3.1665496826171875,-4.148911952972412,-1.7118737697601318,-8.19529914855957,-4.652252197265625,-4.162067890167236,-4.250646591186523,-6.146615028381348,-5.814342975616455,-1.3141480684280396,-5.389204978942871,-4.138064861297607,-3.436183214187622,-1.4668231010437012,-4.455997467041016,-4.972381591796875,-3.3697407245635986,-5.074953079223633,-2.746424913406372,-0.6312863826751709,46.01823806762695,46.01823806762695,46.01823806762695,46.01823806762695,46.01823806762695,-6.885441780090332,-2.837872266769409,-2.135063886642456,-0.4200427830219269,-0.6208204030990601,0.17616187036037445,-0.5430391430854797,0.6554641723632812,0.8277660608291626,-0.02545326203107834,-0.08042879402637482,-0.12531395256519318,-0.007856758311390877,0.12497353553771973,-0.3693019449710846,-0.4276859164237976,-0.4066893458366394,0.12682944536209106,-0.24193640053272247,-0.2938099503517151,0.058843694627285004,0.02708999440073967,0.30250370502471924,0.12486058473587036,0.2944434583187103,0.2525062561035156,0.17366069555282593,0.05568942055106163,-0.19455458223819733,0.07312969863414764,0.1661064326763153,0.1661064326763153,0.1661064326763153,0.1661064326763153,0.1661064326763153,-46.2391471862793,-46.2391471862793,-46.2391471862793,-46.2391471862793,-46.2391471862793,3.3521957397460938,0.922690749168396,1.2479475736618042,0.3598950505256653,0.8835632801055908,-0.19108615815639496,0.8199872970581055,-0.4644452631473541,-0.025355549529194832,-0.12755341827869415,-0.13914398849010468,0.02941548451781273,-0.1697426587343216,-0.05238074064254761,-0.18565985560417175,0.04136614874005318,0.2935754656791687,-0.2019808292388916,0.001154911471530795,0.059062257409095764,0.3109886348247528,0.17012330889701843,-0.16834965348243713,0.07718944549560547,0.18961896002292633,-0.04892677813768387,-0.2774537205696106,-0.12638890743255615,-0.008269148878753185,-0.08496740460395813,0.23376472294330597,0.23376472294330597,0.23376472294330597,0.23376472294330597,0.23376472294330597,Neutral
File_267,-547.1273193359375,46.55427551269531,-11.154969215393066,4.360321998596191,-12.04705810546875,7.9334845542907715,-18.4598388671875,1.5126476287841797,-15.088818550109863,-7.600037097930908,-13.298757553100586,-0.9319741725921631,-3.166748523712158,-9.248193740844727,-1.960989236831665,-2.908979654312134,-7.0301923751831055,-0.3630393147468567,-8.637884140014648,-6.247683048248291,-5.022512912750244,-4.429872035980225,-4.754485607147217,-1.4063210487365723,-1.6194263696670532,1.8160346746444702,-2.1720480918884277,1.4953783750534058,-0.3210216462612152,1.215762972831726,0.5012900829315186,2.5876235961914062,1.4655159711837769,3.574039936065674,0.5453866720199585,1.6831673383712769,-0.965453565120697,0.5095196962356567,-0.4900261163711548,-0.5404183864593506,33.03321075439453,33.03321075439453,33.03321075439453,33.03321075439453,33.03321075439453,-4.008781909942627,-0.9493431448936462,-0.8770051002502441,0.16890566051006317,-0.4324437379837036,1.0704180002212524,0.4755445718765259,1.011116623878479,0.7500905990600586,0.3160437345504761,-0.4162522852420807,-0.1538229137659073,0.030060287564992905,-0.29343244433403015,0.13865767419338226,0.4682971239089966,0.6620403528213501,0.9980703592300415,0.9191752076148987,0.7494824528694153,0.6855618357658386,0.5194251537322998,0.3831401765346527,0.3286932706832886,0.34919193387031555,0.36751100420951843,0.15051934123039246,-0.0016817509895190597,-0.16590410470962524,-0.28253981471061707,-0.4336445927619934,-0.4336445927619934,-0.4336445927619934,-0.4336445927619934,-0.4336445927619934,-32.763458251953125,-32.763458251953125,-32.763458251953125,-32.763458251953125,-32.763458251953125,2.6406404972076416,-0.6097030639648438,0.986968994140625,0.6111574769020081,0.9561605453491211,-0.14906521141529083,0.5950064659118652,-0.7238519787788391,-0.1350773572921753,-0.6403112411499023,0.009213666431605816,-0.12283831089735031,-0.18398045003414154,0.30769771337509155,0.41602280735969543,0.2911965548992157,0.6167124509811401,-0.18670807778835297,-0.056348126381635666,-0.1933436244726181,-0.2123413234949112,-0.2548763155937195,0.029155312106013298,0.000461495277704671,0.18600113689899445,-0.2032465785741806,-0.07129169255495071,-0.3423393964767456,-0.20513787865638733,-0.17810684442520142,0.01073482260107994,0.01073482260107994,0.01073482260107994,0.01073482260107994,0.01073482260107994,Disgust
File_268,-672.7711181640625,77.95947265625,-4.765181541442871,9.152498245239258,0.345364511013031,8.734842300415039,-10.138350486755371,2.7970850467681885,-11.113059997558594,-12.52665901184082,-4.061651706695557,-4.44303560256958,-6.000635147094727,-3.0395214557647705,-7.530940055847168,-3.458904981613159,-1.911309838294983,-0.9002900123596191,-7.463892936706543,-7.798188209533691,-3.9188647270202637,-6.263896465301514,-5.453868865966797,-7.380357265472412,-6.229806423187256,-3.2504873275756836,-7.266114234924316,-3.3920605182647705,-3.4470431804656982,-2.3207123279571533,-3.696319818496704,-2.5960800647735596,-0.19832736253738403,0.3768666684627533,0.023961059749126434,1.3719747066497803,0.6957929730415344,-1.776839256286621,-0.8832111358642578,-0.00018743419786915183,40.166351318359375,40.166351318359375,40.166351318359375,40.166351318359375,40.166351318359375,-6.736378192901611,-1.5179660320281982,-1.8516815900802612,-1.134799599647522,-0.7018857002258301,0.18713825941085815,0.045961521565914154,0.9745866656303406,0.8899076581001282,0.07964231818914413,-0.13187150657176971,-0.05427015572786331,-0.27154040336608887,-0.18366162478923798,-0.5582611560821533,-0.5193307995796204,-0.10663119703531265,0.14493122696876526,0.2138940542936325,0.18346954882144928,0.47889164090156555,0.4605514109134674,0.5402698516845703,0.5716679096221924,0.6175910234451294,0.7781524658203125,0.6393717527389526,0.634381890296936,0.39183714985847473,0.27489176392555237,0.07822231948375702,0.07822231948375702,0.07822231948375702,0.07822231948375702,0.07822231948375702,-40.639015197753906,-40.639015197753906,-40.639015197753906,-40.639015197753906,-40.639015197753906,3.500342845916748,-0.38507500290870667,0.9556661248207092,0.8072706460952759,1.229798674583435,0.022056739777326584,0.509545624256134,-0.2957237958908081,-0.13792763650417328,-0.07733964920043945,-0.38050025701522827,-0.2625947892665863,-0.15844878554344177,-0.1901317685842514,0.11196654289960861,0.29190269112586975,0.4198378920555115,-0.1462378203868866,0.0664997398853302,0.28840526938438416,0.1687106192111969,0.024994857609272003,-0.11750788986682892,0.07109038531780243,0.17974907159805298,-0.08054505288600922,0.11505928635597229,-0.02728165313601494,-0.28250086307525635,-0.41780638694763184,-0.23537184298038483,-0.23537184298038483,-0.23537184298038483,-0.23537184298038483,-0.23537184298038483,Happy
File_269,-588.5232543945312,71.63524627685547,-9.761492729187012,-0.4455955922603607,-12.490592956542969,3.942460775375366,-14.774023056030273,0.3436709940433502,-8.238640785217285,-14.151981353759766,-7.793787002563477,-1.3006118535995483,-1.641517996788025,-7.517851829528809,-6.862482070922852,-0.4534425139427185,-5.590307235717773,-3.0214850902557373,-2.23598051071167,-9.967066764831543,-6.068807601928711,-6.044230937957764,-3.4321165084838867,-4.430484294891357,-3.5212159156799316,6.591692924499512,-0.21101807057857513,5.291278839111328,8.131141662597656,6.405829906463623,4.5562944412231445,3.8471181392669678,2.3729138374328613,1.0360232591629028,0.7585579752922058,2.3517844676971436,2.936659812927246,0.3157578706741333,0.7541788816452026,0.09953589737415314,35.0271110534668,35.0271110534668,35.0271110534668,35.0271110534668,35.0271110534668,-5.654754161834717,-0.4723869860172272,-0.31638580560684204,0.4521983563899994,-0.15479078888893127,0.5684534907341003,0.33934250473976135,0.7889053225517273,0.793429970741272,0.2705906331539154,-0.4364049732685089,-0.3061973750591278,-0.12329024821519852,-0.1825580894947052,-0.3218652307987213,0.09299885481595993,0.8051143884658813,1.0747510194778442,1.7298250198364258,1.8045116662979126,1.787395715713501,1.4411147832870483,1.0885562896728516,0.43319952487945557,-0.34890085458755493,-0.3827104866504669,-0.7799786925315857,-0.7224438786506653,-0.5637369155883789,-0.389321506023407,-0.31848272681236267,-0.31848272681236267,-0.31848272681236267,-0.31848272681236267,-0.31848272681236267,-34.23989486694336,-34.23989486694336,-34.23989486694336,-34.23989486694336,-34.23989486694336,4.045444011688232,-0.44433069229125977,0.595527172088623,0.4390701353549957,0.7537374496459961,-0.34292274713516235,0.5432676076889038,-0.410073846578598,-0.5748663544654846,0.04226856678724289,-0.08129118382930756,-0.20479638874530792,-0.4186508059501648,0.054254189133644104,0.4613453447818756,0.28490597009658813,0.9897103309631348,0.500625729560852,0.059644587337970734,0.24957475066184998,-0.06981448084115982,-0.4098812937736511,-0.765230655670166,-0.7690837383270264,-0.4073611795902252,-0.6273511052131653,0.0475323386490345,0.4290286600589752,0.2534814476966858,0.13548247516155243,0.025383811444044113,0.025383811444044113,0.025383811444044113,0.025383811444044113,0.025383811444044113,Fearful
File_270,-674.8170776367188,72.51099395751953,-5.167442321777344,11.273968696594238,-5.83890438079834,7.138312339782715,-18.68793487548828,7.56062650680542,-9.15305233001709,-15.363943099975586,-5.794959545135498,-8.856822967529297,-8.069235801696777,-5.194333553314209,-7.983328342437744,-4.03954553604126,-5.816015720367432,-1.6326972246170044,-3.7621142864227295,-6.909805774688721,-3.4377686977386475,-4.125338077545166,-0.11436992883682251,-3.207515001296997,-3.6823089122772217,-3.427635669708252,-7.585842132568359,-0.5894348621368408,-4.766592502593994,-1.8648430109024048,-2.209650993347168,-0.2127341479063034,3.2436916828155518,2.7609355449676514,4.101490020751953,4.336581707000732,3.076371669769287,0.9202114939689636,1.3375056982040405,1.160153865814209,40.6104736328125,40.6104736328125,40.6104736328125,40.6104736328125,40.6104736328125,-6.395538330078125,-1.4771630764007568,-1.931015968322754,-0.9007558226585388,-0.7825215458869934,0.22047165036201477,-0.4137762188911438,0.7767848372459412,1.0763713121414185,0.5910831093788147,0.5000002980232239,0.40381214022636414,0.23710069060325623,0.5116307139396667,0.262868732213974,0.23150549829006195,0.06312737613916397,-0.07366097718477249,0.1777454912662506,-0.1645108461380005,-0.05970100685954094,-0.06139124557375908,0.3723655343055725,0.7804279923439026,1.0092204809188843,1.2412185668945312,1.0168869495391846,1.0928680896759033,0.6159119606018066,0.3138078451156616,-0.0822262093424797,-0.0822262093424797,-0.0822262093424797,-0.0822262093424797,-0.0822262093424797,-40.251190185546875,-40.251190185546875,-40.251190185546875,-40.251190185546875,-40.251190185546875,3.5138251781463623,-0.198624849319458,0.809810221195221,0.238361656665802,0.94999098777771,-0.1402614712715149,1.2033108472824097,-0.09627196192741394,-0.16716784238815308,0.18766193091869354,-0.3339589834213257,-0.21691150963306427,-0.12515480816364288,0.022955358028411865,0.13469266891479492,-0.026991086080670357,0.06500303000211716,-0.44631677865982056,-0.2121783196926117,-0.031775083392858505,0.1917642205953598,0.4048033654689789,0.27512818574905396,0.3845338821411133,0.24512487649917603,0.02020277827978134,0.17266589403152466,-0.3319306969642639,-0.5053251385688782,-0.5902940034866333,-0.38876262307167053,-0.38876262307167053,-0.38876262307167053,-0.38876262307167053,-0.38876262307167053,Surprised
File_271,-607.1881713867188,64.1762924194336,-3.8448076248168945,10.294706344604492,-10.156291961669922,8.942011833190918,-12.462990760803223,4.9051384925842285,-6.617112159729004,-12.06095027923584,-7.432321071624756,-1.2940938472747803,-2.6039812564849854,-6.326117038726807,-5.44102144241333,0.4276794493198395,-5.262856483459473,-1.103415608406067,-1.3542084693908691,-8.35190486907959,-4.073193073272705,-5.546990871429443,-4.616552352905273,-4.722315788269043,-5.9206342697143555,0.09649696201086044,-7.123529434204102,-1.1863096952438354,-0.15365862846374512,1.5578563213348389,4.484742164611816,5.477081298828125,6.157942771911621,5.811708450317383,5.4857940673828125,5.860076904296875,2.7290267944335938,1.6556061506271362,1.8153738975524902,0.5341113805770874,36.76469421386719,36.76469421386719,36.76469421386719,36.76469421386719,36.76469421386719,-5.439195156097412,-1.3062589168548584,-1.2390555143356323,-0.12339705973863602,-0.7451526522636414,0.21978715062141418,0.031940706074237823,0.6972247958183289,0.8490839600563049,0.43867552280426025,-0.23097263276576996,-0.08852799981832504,-0.10717551410198212,-0.3249216079711914,-0.5044534206390381,-0.2867930829524994,-0.036396805197000504,-0.010038094595074654,0.4915710985660553,0.47608399391174316,0.7946197986602783,1.091614007949829,1.365105152130127,1.5069462060928345,1.3445074558258057,1.4662295579910278,0.9214134812355042,0.4462355673313141,-0.07970507442951202,-0.4825226962566376,-0.7311426401138306,-0.7311426401138306,-0.7311426401138306,-0.7311426401138306,-0.7311426401138306,-36.13942337036133,-36.13942337036133,-36.13942337036133,-36.13942337036133,-36.13942337036133,3.182002067565918,-0.38977882266044617,0.8227431774139404,0.23679937422275543,0.9068122506141663,-0.13378414511680603,0.8842154145240784,-0.2802209258079529,-0.4053025543689728,0.0199635848402977,-0.1405772566795349,-0.2567111551761627,-0.4352690577507019,-0.11890526115894318,0.26645344495773315,0.02509375475347042,0.6150251626968384,0.11189472675323486,-0.061178844422101974,0.2716175615787506,0.2640748918056488,0.39772695302963257,0.3144713342189789,0.13750404119491577,0.04233533516526222,-0.5861511826515198,-0.3922799825668335,-0.5861400961875916,-0.5722978711128235,-0.3309522271156311,-0.2001415491104126,-0.2001415491104126,-0.2001415491104126,-0.2001415491104126,-0.2001415491104126,Fearful
File_272,-581.7725219726562,78.55353546142578,-8.55698299407959,3.577150583267212,-9.137043952941895,8.078495979309082,-14.269702911376953,3.7324652671813965,-7.508561134338379,-16.83550453186035,-7.203860759735107,-0.7342718839645386,-2.963783025741577,-7.068692684173584,-6.572754859924316,1.1615676879882812,-6.4098286628723145,-0.6709986329078674,-1.08685302734375,-10.408076286315918,-7.116011142730713,-5.263057708740234,-4.154082298278809,-3.4461352825164795,-2.7772932052612305,3.31589412689209,-4.660924911499023,0.18684111535549164,0.25852400064468384,0.9357985854148865,2.9757392406463623,4.046765327453613,5.2934136390686035,6.220913410186768,6.0890889167785645,6.728916645050049,3.684813976287842,0.27147573232650757,0.346003919839859,0.863851010799408,34.42781066894531,34.42781066894531,34.42781066894531,34.42781066894531,34.42781066894531,-6.387215614318848,-0.9485756754875183,-0.908549964427948,-0.1363590955734253,-0.5883294939994812,0.3929184675216675,0.27162548899650574,0.8885655999183655,1.1203804016113281,0.4332669973373413,-0.3351019024848938,-0.2914637625217438,-0.2037256807088852,-0.3458104729652405,-0.4479474723339081,0.08692153543233871,0.4627010226249695,0.6228330135345459,1.1379936933517456,0.8599363565444946,0.7235927581787109,0.7434611320495605,0.7898326516151428,0.8416287899017334,0.8653359413146973,1.2380503416061401,0.9424650073051453,0.6580893397331238,0.09383184462785721,-0.4092334508895874,-0.6979506015777588,-0.6979506015777588,-0.6979506015777588,-0.6979506015777588,-0.6979506015777588,-34.105323791503906,-34.105323791503906,-34.105323791503906,-34.105323791503906,-34.105323791503906,3.8820648193359375,-0.6847176551818848,0.7161288261413574,0.556921660900116,1.0183459520339966,-0.1740265041589737,0.9031010270118713,-0.4270421862602234,-0.6177517175674438,0.14045073091983795,-0.1752166748046875,-0.4836317300796509,-0.48977217078208923,-0.023319952189922333,0.5566393733024597,0.3562719225883484,0.9841871857643127,0.21580368280410767,-0.35995614528656006,-0.21485526859760284,-0.13468827307224274,0.007048030849546194,0.11969093978404999,0.2407275289297104,0.3547418415546417,-0.22465583682060242,-0.08807379752397537,-0.40881162881851196,-0.7006465792655945,-0.6288272738456726,-0.38030436635017395,-0.38030436635017395,-0.38030436635017395,-0.38030436635017395,-0.38030436635017395,Fearful
File_273,-372.9944152832031,30.516231536865234,-47.150142669677734,-4.541528224945068,-22.196317672729492,-9.884602546691895,-11.892476081848145,-1.921775221824646,-6.062684535980225,-8.200800895690918,-11.248725891113281,-5.2770256996154785,-5.648060321807861,-9.079052925109863,-1.5871329307556152,6.031818866729736,9.897150039672852,13.728264808654785,12.82438850402832,1.5533243417739868,-2.538374900817871,-6.709775924682617,-3.3065719604492188,3.71913480758667,0.27650609612464905,1.015758752822876,-4.945106506347656,-7.357536792755127,-3.3252296447753906,1.3676117658615112,2.3382678031921387,-0.11132022738456726,0.1710607409477234,1.6665793657302856,1.886017918586731,4.582298278808594,-0.3764711320400238,-3.228119134902954,-1.96009361743927,1.1683437824249268,23.926420211791992,23.926420211791992,23.926420211791992,23.926420211791992,23.926420211791992,-0.2677067816257477,2.8809657096862793,0.6516363620758057,1.250403881072998,0.16764838993549347,0.3917093873023987,0.818086564540863,2.034306049346924,2.9638750553131104,3.325160264968872,2.330627679824829,1.347589373588562,0.009893858805298805,-1.3691421747207642,-1.7516790628433228,-1.8172497749328613,-1.4155040979385376,-0.9438667297363281,-0.3971582055091858,-0.18451911211013794,0.08131036162376404,-0.0008662849431857467,-0.11354920268058777,0.32481464743614197,0.6351285576820374,0.9985082745552063,1.030396819114685,0.3718748986721039,-0.25708243250846863,-0.41205310821533203,-0.2221115529537201,-0.2221115529537201,-0.2221115529537201,-0.2221115529537201,-0.2221115529537201,-20.025814056396484,-20.025814056396484,-20.025814056396484,-20.025814056396484,-20.025814056396484,2.3403685092926025,-2.2937979698181152,-0.04475833848118782,-0.8816166520118713,-0.2984106242656708,0.20205341279506683,1.2825913429260254,1.1945531368255615,0.9607120156288147,0.33080118894577026,-0.7643499970436096,-1.9603090286254883,-2.5811219215393066,-1.5517628192901611,0.12355870008468628,1.0157550573349,1.5063178539276123,0.8088111877441406,-0.41606441140174866,-0.6118224859237671,-0.2334306538105011,0.5186079144477844,0.8398305177688599,0.4503267705440521,0.19667558372020721,-0.36445918679237366,-0.33005815744400024,-0.2719765305519104,-0.30829301476478577,-0.33570387959480286,-0.1899188607931137,-0.1899188607931137,-0.1899188607931137,-0.1899188607931137,-0.1899188607931137,Angry
